"","county","fips","totalcountconfirmed","totalcountdeaths","newcountconfirmed","newcountdeaths","date","PopDensity","Poverty_Estimate","Poverty_Percent","Median_Household_Income","State","Pop_Estimate","Rural_urban_Continuum_Code_2013","Urban_Influence_Code_2013","Total_age65plus","PopDensity_per_square_mile_of_land_area","HouseDensity.per.square.mile.of.land.area","ICU_Beds","elder_ratio","new_casesrate","PopCode"
"150","Alameda",1675839,3643,104,54,0,"2020-06-04",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.323983217669325,"1"
"151","Alameda",1675839,3734,104,91,0,"2020-06-05",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.545971718664973,"1"
"152","Alameda",1675839,3801,104,67,0,"2020-06-06",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.401979177478607,"1"
"153","Alameda",1675839,3866,104,65,0,"2020-06-07",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.389979799046409,"1"
"154","Alameda",1675839,3937,110,71,6,"2020-06-08",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.425977934343001,"1"
"155","Alameda",1675839,3963,110,26,0,"2020-06-09",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.155991919618564,"1"
"156","Alameda",1675839,4027,110,64,0,"2020-06-10",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.383980109830311,"1"
"157","Alameda",1675839,4073,110,46,0,"2020-06-11",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.275985703940536,"1"
"158","Alameda",1675839,4167,110,94,0,"2020-06-12",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.563970786313269,"1"
"159","Alameda",1675839,4196,110,29,0,"2020-06-13",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.17399098726686,"1"
"160","Alameda",1675839,4271,112,75,2,"2020-06-14",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.449976691207395,"1"
"161","Alameda",1675839,4323,112,52,0,"2020-06-15",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.311983839237127,"1"
"162","Alameda",1675839,4428,112,105,0,"2020-06-16",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.629967367690354,"1"
"163","Alameda",1675839,4485,116,57,4,"2020-06-17",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.341982285317621,"1"
"164","Alameda",1675839,4589,117,104,1,"2020-06-18",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.623967678474255,"1"
"165","Alameda",1675839,4646,118,57,1,"2020-06-19",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.341982285317621,"1"
"166","Alameda",1675839,4758,119,112,1,"2020-06-20",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.671965192203044,"1"
"167","Alameda",1675839,4835,119,77,0,"2020-06-21",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.461976069639593,"1"
"168","Alameda",1675839,4944,121,109,2,"2020-06-22",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.653966124554748,"1"
"169","Alameda",1675839,22915,456,62,24,"2020-10-22",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.371980731398114,"1"
"170","Alameda",1675839,23047,456,132,0,"2020-10-23",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.791958976525016,"1"
"171","Alameda",1675839,23099,460,52,4,"2020-10-24",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.311983839237127,"1"
"172","Alameda",1675839,23192,461,93,1,"2020-10-25",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.55797109709717,"1"
"173","Alameda",1675839,23284,461,92,0,"2020-10-26",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.551971407881072,"1"
"174","Alameda",1675839,5779,133,169,3,"2020-06-28",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.01394747752066,"1"
"175","Alameda",1675839,5940,133,161,0,"2020-06-29",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.965949963791876,"1"
"176","Alameda",1675839,6067,135,127,2,"2020-06-30",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.761960530444523,"1"
"177","Alameda",1675839,6141,136,74,1,"2020-07-01",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.443977001991297,"1"
"178","Alameda",1675839,6386,138,245,2,"2020-07-02",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.46992385794416,"1"
"179","Alameda",1675839,6486,140,100,2,"2020-07-03",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.599968921609861,"1"
"180","Alameda",1675839,6737,140,251,0,"2020-07-04",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.50592199324075,"1"
"181","Alameda",1675839,6861,140,124,0,"2020-07-05",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.743961462796227,"1"
"182","Alameda",1675839,6970,140,109,0,"2020-07-06",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.653966124554748,"1"
"183","Alameda",1675839,7097,140,127,0,"2020-07-07",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.761960530444523,"1"
"184","Alameda",1675839,7335,142,238,2,"2020-07-08",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.42792603343147,"1"
"185","Alameda",1675839,7433,146,98,4,"2020-07-09",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.587969543177663,"1"
"186","Alameda",1675839,7551,147,118,1,"2020-07-10",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.707963327499635,"1"
"187","Alameda",1675839,7845,148,294,1,"2020-07-11",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.76390862953299,"1"
"188","Alameda",1675839,8056,148,211,0,"2020-07-12",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.26593442459681,"1"
"189","Alameda",1675839,8115,148,59,0,"2020-07-13",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.353981663749818,"1"
"190","Alameda",1675839,8388,152,273,4,"2020-07-14",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.63791515599492,"1"
"191","Alameda",1675839,8615,154,227,2,"2020-07-15",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.36192945205438,"1"
"192","Alameda",1675839,8719,154,104,0,"2020-07-16",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.623967678474255,"1"
"193","Alameda",1675839,8893,161,174,7,"2020-07-17",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.04394592360116,"1"
"194","Alameda",1675839,9089,162,196,1,"2020-07-18",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.17593908635533,"1"
"195","Alameda",1675839,9227,162,138,0,"2020-07-19",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.827957111821608,"1"
"196","Alameda",1675839,9244,162,17,0,"2020-07-20",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.101994716673676,"1"
"197","Alameda",1675839,9390,167,146,5,"2020-07-21",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.875954625550396,"1"
"198","Alameda",1675839,9678,171,288,4,"2020-07-22",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.7279104942364,"1"
"199","Alameda",1675839,9924,173,246,2,"2020-07-23",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.47592354716026,"1"
"200","Alameda",1675839,10216,178,292,5,"2020-07-24",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.75190925110079,"1"
"201","Alameda",1675839,10361,178,145,0,"2020-07-25",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.869954936334298,"1"
"202","Alameda",1675839,10489,178,128,0,"2020-07-26",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.767960219660622,"1"
"203","Alameda",1675839,10645,178,156,0,"2020-07-27",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.935951517711383,"1"
"204","Alameda",1675839,10875,181,230,3,"2020-07-28",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.37992851970268,"1"
"205","Alameda",1675839,11177,181,302,0,"2020-07-29",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.81190614326178,"1"
"206","Alameda",1675839,11303,182,126,1,"2020-07-30",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.755960841228424,"1"
"207","Alameda",1675839,11441,182,138,0,"2020-07-31",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.827957111821608,"1"
"208","Alameda",1675839,11590,189,149,7,"2020-08-01",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.893953693198692,"1"
"209","Alameda",1675839,11696,189,106,0,"2020-08-02",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.635967056906452,"1"
"210","Alameda",1675839,11817,189,121,0,"2020-08-03",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.725962395147931,"1"
"211","Alameda",1675839,11983,192,166,3,"2020-08-04",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.995948409872369,"1"
"212","Alameda",1675839,12140,193,157,1,"2020-08-05",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.941951206927481,"1"
"213","Alameda",1675839,12474,193,334,0,"2020-08-06",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,2.00389619817693,"1"
"214","Alameda",1675839,12805,193,331,0,"2020-08-07",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.98589713052864,"1"
"215","Alameda",1675839,13087,193,282,0,"2020-08-08",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.69191235893981,"1"
"216","Alameda",1675839,13241,193,154,0,"2020-08-09",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.923952139279185,"1"
"217","Alameda",1675839,13420,205,179,12,"2020-08-10",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.07394436968165,"1"
"218","Alameda",1675839,13960,205,540,0,"2020-08-11",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,3.23983217669325,"1"
"219","Alameda",1675839,14214,212,254,7,"2020-08-12",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.52392106088905,"1"
"220","Alameda",1675839,14385,216,171,4,"2020-08-13",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.02594685595286,"1"
"221","Alameda",1675839,14909,219,524,3,"2020-08-14",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,3.14383714923567,"1"
"222","Alameda",1675839,15165,219,256,0,"2020-08-15",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.53592043932124,"1"
"223","Alameda",1675839,15338,221,173,2,"2020-08-16",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.03794623438506,"1"
"224","Alameda",1675839,15454,221,116,0,"2020-08-17",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.695963949067438,"1"
"225","Alameda",1675839,15627,224,173,3,"2020-08-18",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.03794623438506,"1"
"226","Alameda",1675839,15874,228,247,4,"2020-08-19",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.48192323637636,"1"
"227","Alameda",1675839,16174,231,300,3,"2020-08-20",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.79990676482958,"1"
"228","Alameda",1675839,16413,234,239,3,"2020-08-21",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.43392572264757,"1"
"229","Alameda",1675839,16648,233,235,-1,"2020-08-22",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.40992696578317,"1"
"230","Alameda",1675839,16786,234,138,1,"2020-08-23",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.827957111821608,"1"
"231","Alameda",1675839,16913,234,127,0,"2020-08-24",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.761960530444523,"1"
"232","Alameda",1675839,17278,240,365,6,"2020-08-25",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,2.18988656387599,"1"
"233","Alameda",1675839,17373,243,95,3,"2020-08-26",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.569970475529368,"1"
"234","Alameda",1675839,17584,244,211,1,"2020-08-27",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.26593442459681,"1"
"235","Alameda",1675839,17729,247,145,3,"2020-08-28",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.869954936334298,"1"
"236","Alameda",1675839,17888,247,159,0,"2020-08-29",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.953950585359678,"1"
"237","Alameda",1675839,18099,252,211,5,"2020-08-30",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.26593442459681,"1"
"238","Alameda",1675839,18148,257,49,5,"2020-08-31",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.293984771588832,"1"
"239","Alameda",1675839,18382,257,234,0,"2020-09-01",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.40392727656707,"1"
"240","Alameda",1675839,18522,274,140,17,"2020-09-02",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.839956490253805,"1"
"241","Alameda",1675839,18687,295,165,21,"2020-09-03",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.98994872065627,"1"
"242","Alameda",1675839,18843,296,156,1,"2020-09-04",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.935951517711383,"1"
"243","Alameda",1675839,18973,299,130,3,"2020-09-05",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.779959598092819,"1"
"244","Alameda",1675839,19029,299,56,0,"2020-09-06",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.335982596101522,"1"
"245","Alameda",1675839,19188,300,159,1,"2020-09-07",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.953950585359678,"1"
"246","Alameda",1675839,19293,303,105,3,"2020-09-08",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.629967367690354,"1"
"247","Alameda",1675839,19399,303,106,0,"2020-09-09",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.635967056906452,"1"
"248","Alameda",1675839,19509,303,110,0,"2020-09-10",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.659965813770847,"1"
"249","Alameda",1675839,19625,320,116,17,"2020-09-11",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.695963949067438,"1"
"250","Alameda",1675839,19758,320,133,0,"2020-09-12",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.797958665741115,"1"
"251","Alameda",1675839,19815,332,57,12,"2020-09-13",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.341982285317621,"1"
"252","Alameda",1675839,19851,332,36,0,"2020-09-14",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.21598881177955,"1"
"253","Alameda",1675839,19931,356,80,24,"2020-09-15",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.479975137287888,"1"
"254","Alameda",1675839,20009,356,78,0,"2020-09-16",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.467975758855691,"1"
"255","Alameda",1675839,20146,365,137,9,"2020-09-17",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.821957422605509,"1"
"256","Alameda",1675839,20222,370,76,5,"2020-09-18",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.455976380423494,"1"
"257","Alameda",1675839,20349,374,127,4,"2020-09-19",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.761960530444523,"1"
"258","Alameda",1675839,20425,374,76,0,"2020-09-20",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.455976380423494,"1"
"259","Alameda",1675839,20501,374,76,0,"2020-09-21",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.455976380423494,"1"
"260","Alameda",1675839,20607,390,106,16,"2020-09-22",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.635967056906452,"1"
"261","Alameda",1675839,20718,395,111,5,"2020-09-23",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.665965502986945,"1"
"262","Alameda",1675839,20838,397,120,2,"2020-09-24",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.719962705931833,"1"
"263","Alameda",1675839,20911,404,73,7,"2020-09-25",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.437977312775198,"1"
"264","Alameda",1675839,21019,406,108,2,"2020-09-26",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.647966435338649,"1"
"265","Alameda",1675839,21077,406,58,0,"2020-09-27",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.347981974533719,"1"
"266","Alameda",1675839,21133,406,56,0,"2020-09-28",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.335982596101522,"1"
"267","Alameda",1675839,21241,408,108,2,"2020-09-29",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.647966435338649,"1"
"268","Alameda",1675839,21271,412,30,4,"2020-09-30",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.179990676482958,"1"
"269","Alameda",1675839,21349,420,78,8,"2020-10-01",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.467975758855691,"1"
